image_path,predicted_class_index,predicted_class_confidence,all_class_confidences,gradcam_output_path
dataset/train\GOOD\good_43.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_43.jpg
dataset/train\GOOD\good_430.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_430.jpg
dataset/train\GOOD\good_431.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_431.jpg
dataset/train\GOOD\good_432.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_432.jpg
dataset/train\GOOD\good_433.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_433.jpg
dataset/train\GOOD\good_434.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_434.jpg
dataset/train\GOOD\good_435.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_435.jpg
dataset/train\GOOD\good_436.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_436.jpg
dataset/train\GOOD\good_437.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_437.jpg
dataset/train\GOOD\good_438.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_438.jpg
dataset/train\GOOD\good_439.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_439.jpg
dataset/train\GOOD\good_44.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_44.jpg
dataset/train\GOOD\good_440.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_440.jpg
dataset/train\GOOD\good_441.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_441.jpg
dataset/train\GOOD\good_442.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_442.jpg
dataset/train\GOOD\good_443.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_443.jpg
dataset/train\GOOD\good_444.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_444.jpg
dataset/train\GOOD\good_445.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_445.jpg
dataset/train\GOOD\good_446.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_446.jpg
dataset/train\GOOD\good_447.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_447.jpg
dataset/train\GOOD\good_448.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_448.jpg
dataset/train\GOOD\good_449.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_449.jpg
dataset/train\GOOD\good_45.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_45.jpg
dataset/train\GOOD\good_450.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_450.jpg
dataset/train\GOOD\good_451.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_451.jpg
dataset/train\GOOD\good_452.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_452.jpg
dataset/train\GOOD\good_453.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_453.jpg
dataset/train\GOOD\good_454.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_454.jpg
dataset/train\GOOD\good_455.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_455.jpg
dataset/train\GOOD\good_456.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_456.jpg
dataset/train\GOOD\good_457.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_457.jpg
dataset/train\GOOD\good_458.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_458.jpg
dataset/train\GOOD\good_459.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_459.jpg
dataset/train\GOOD\good_46.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_46.jpg
dataset/train\GOOD\good_460.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_460.jpg
dataset/train\GOOD\good_461.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_461.jpg
dataset/train\GOOD\good_462.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_462.jpg
dataset/train\GOOD\good_463.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_463.jpg
dataset/train\GOOD\good_464.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_464.jpg
dataset/train\GOOD\good_465.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_465.jpg
dataset/train\GOOD\good_466.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_466.jpg
dataset/train\GOOD\good_467.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_467.jpg
dataset/train\GOOD\good_468.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_468.jpg
dataset/train\GOOD\good_469.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_469.jpg
dataset/train\GOOD\good_47.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_47.jpg
dataset/train\GOOD\good_470.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_470.jpg
dataset/train\GOOD\good_471.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_471.jpg
dataset/train\GOOD\good_472.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_472.jpg
dataset/train\GOOD\good_473.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_473.jpg
dataset/train\GOOD\good_474.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_474.jpg
dataset/train\GOOD\good_475.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_475.jpg
dataset/train\GOOD\good_476.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_476.jpg
dataset/train\GOOD\good_477.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_477.jpg
dataset/train\GOOD\good_478.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_478.jpg
dataset/train\GOOD\good_479.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_479.jpg
dataset/train\GOOD\good_48.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_48.jpg
dataset/train\GOOD\good_480.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_480.jpg
dataset/train\GOOD\good_481.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_481.jpg
dataset/train\GOOD\good_482.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_482.jpg
dataset/train\GOOD\good_483.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_483.jpg
dataset/train\GOOD\good_484.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_484.jpg
dataset/train\GOOD\good_485.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_485.jpg
dataset/train\GOOD\good_486.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_486.jpg
dataset/train\GOOD\good_487.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_487.jpg
dataset/train\GOOD\good_488.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_488.jpg
dataset/train\GOOD\good_489.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_489.jpg
dataset/train\GOOD\good_49.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_49.jpg
dataset/train\GOOD\good_490.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_490.jpg
dataset/train\GOOD\good_491.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_491.jpg
dataset/train\GOOD\good_492.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_492.jpg
dataset/train\GOOD\good_493.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_493.jpg
dataset/train\GOOD\good_494.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_494.jpg
dataset/train\GOOD\good_495.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_495.jpg
dataset/train\GOOD\good_496.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_496.jpg
dataset/train\GOOD\good_497.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_497.jpg
dataset/train\GOOD\good_498.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_498.jpg
dataset/train\GOOD\good_499.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_499.jpg
dataset/train\GOOD\good_5.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_5.jpg
dataset/train\GOOD\good_50.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_50.jpg
dataset/train\GOOD\good_51.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_51.jpg
dataset/train\GOOD\good_52.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_52.jpg
dataset/train\GOOD\good_53.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_53.jpg
dataset/train\GOOD\good_54.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_54.jpg
dataset/train\GOOD\good_55.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_55.jpg
dataset/train\GOOD\good_56.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_56.jpg
dataset/train\GOOD\good_57.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_57.jpg
dataset/train\GOOD\good_58.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_58.jpg
dataset/train\GOOD\good_59.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_59.jpg
dataset/train\GOOD\good_6.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_6.jpg
dataset/train\GOOD\good_60.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_60.jpg
dataset/train\GOOD\good_61.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_61.jpg
dataset/train\GOOD\good_62.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_62.jpg
dataset/train\GOOD\good_63.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_63.jpg
dataset/train\GOOD\good_64.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_64.jpg
dataset/train\GOOD\good_65.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_65.jpg
dataset/train\GOOD\good_66.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_66.jpg
dataset/train\GOOD\good_67.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_67.jpg
dataset/train\GOOD\good_68.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_68.jpg
dataset/train\GOOD\good_69.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_69.jpg
dataset/train\GOOD\good_7.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_7.jpg
dataset/train\GOOD\good_70.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_70.jpg
dataset/train\GOOD\good_71.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_71.jpg
dataset/train\GOOD\good_72.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_72.jpg
dataset/train\GOOD\good_73.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_73.jpg
dataset/train\GOOD\good_74.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_74.jpg
dataset/train\GOOD\good_75.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_75.jpg
dataset/train\GOOD\good_76.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_76.jpg
dataset/train\GOOD\good_77.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_77.jpg
dataset/train\GOOD\good_78.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_78.jpg
dataset/train\GOOD\good_79.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_79.jpg
dataset/train\GOOD\good_8.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_8.jpg
dataset/train\GOOD\good_80.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_80.jpg
dataset/train\GOOD\good_81.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_81.jpg
dataset/train\GOOD\good_82.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_82.jpg
dataset/train\GOOD\good_83.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_83.jpg
dataset/train\GOOD\good_84.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_84.jpg
dataset/train\GOOD\good_85.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_85.jpg
dataset/train\GOOD\good_86.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_86.jpg
dataset/train\GOOD\good_87.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_87.jpg
dataset/train\GOOD\good_88.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_88.jpg
dataset/train\GOOD\good_89.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_89.jpg
dataset/train\GOOD\good_9.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_9.jpg
dataset/train\GOOD\good_90.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_90.jpg
dataset/train\GOOD\good_91.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_91.jpg
dataset/train\GOOD\good_92.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_92.jpg
dataset/train\GOOD\good_93.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_93.jpg
dataset/train\GOOD\good_94.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_94.jpg
dataset/train\GOOD\good_95.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_95.jpg
dataset/train\GOOD\good_96.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_96.jpg
dataset/train\GOOD\good_97.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_97.jpg
dataset/train\GOOD\good_98.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_98.jpg
dataset/train\GOOD\good_99.jpg,0,1.0,1.0000,gradcam_outputs\train\GOOD\good_99.jpg
dataset/train\GOOD\img_0.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_0.png
dataset/train\GOOD\img_1.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_1.png
dataset/train\GOOD\img_10.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_10.png
dataset/train\GOOD\img_100.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_100.png
dataset/train\GOOD\img_101.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_101.png
dataset/train\GOOD\img_102.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_102.png
dataset/train\GOOD\img_103.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_103.png
dataset/train\GOOD\img_104.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_104.png
dataset/train\GOOD\img_105.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_105.png
dataset/train\GOOD\img_106.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_106.png
dataset/train\GOOD\img_107.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_107.png
dataset/train\GOOD\img_108.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_108.png
dataset/train\GOOD\img_109.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_109.png
dataset/train\GOOD\img_11.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_11.png
dataset/train\GOOD\img_110.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_110.png
dataset/train\GOOD\img_111.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_111.png
dataset/train\GOOD\img_112.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_112.png
dataset/train\GOOD\img_113.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_113.png
dataset/train\GOOD\img_114.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_114.png
dataset/train\GOOD\img_115.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_115.png
dataset/train\GOOD\img_116.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_116.png
dataset/train\GOOD\img_117.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_117.png
dataset/train\GOOD\img_118.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_118.png
dataset/train\GOOD\img_119.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_119.png
dataset/train\GOOD\img_12.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_12.png
dataset/train\GOOD\img_120.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_120.png
dataset/train\GOOD\img_121.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_121.png
dataset/train\GOOD\img_122.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_122.png
dataset/train\GOOD\img_123.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_123.png
dataset/train\GOOD\img_124.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_124.png
dataset/train\GOOD\img_125.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_125.png
dataset/train\GOOD\img_126.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_126.png
dataset/train\GOOD\img_127.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_127.png
dataset/train\GOOD\img_128.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_128.png
dataset/train\GOOD\img_129.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_129.png
dataset/train\GOOD\img_13.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_13.png
dataset/train\GOOD\img_130.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_130.png
dataset/train\GOOD\img_131.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_131.png
dataset/train\GOOD\img_132.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_132.png
dataset/train\GOOD\img_133.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_133.png
dataset/train\GOOD\img_134.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_134.png
dataset/train\GOOD\img_135.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_135.png
dataset/train\GOOD\img_136.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_136.png
dataset/train\GOOD\img_137.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_137.png
dataset/train\GOOD\img_138.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_138.png
dataset/train\GOOD\img_139.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_139.png
dataset/train\GOOD\img_14.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_14.png
dataset/train\GOOD\img_140.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_140.png
dataset/train\GOOD\img_141.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_141.png
dataset/train\GOOD\img_142.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_142.png
dataset/train\GOOD\img_143.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_143.png
dataset/train\GOOD\img_144.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_144.png
dataset/train\GOOD\img_145.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_145.png
dataset/train\GOOD\img_146.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_146.png
dataset/train\GOOD\img_147.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_147.png
dataset/train\GOOD\img_148.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_148.png
dataset/train\GOOD\img_149.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_149.png
dataset/train\GOOD\img_15.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_15.png
dataset/train\GOOD\img_150.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_150.png
dataset/train\GOOD\img_151.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_151.png
dataset/train\GOOD\img_152.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_152.png
dataset/train\GOOD\img_153.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_153.png
dataset/train\GOOD\img_154.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_154.png
dataset/train\GOOD\img_155.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_155.png
dataset/train\GOOD\img_156.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_156.png
dataset/train\GOOD\img_157.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_157.png
dataset/train\GOOD\img_158.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_158.png
dataset/train\GOOD\img_159.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_159.png
dataset/train\GOOD\img_16.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_16.png
dataset/train\GOOD\img_160.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_160.png
dataset/train\GOOD\img_161.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_161.png
dataset/train\GOOD\img_162.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_162.png
dataset/train\GOOD\img_163.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_163.png
dataset/train\GOOD\img_164.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_164.png
dataset/train\GOOD\img_165.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_165.png
dataset/train\GOOD\img_166.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_166.png
dataset/train\GOOD\img_167.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_167.png
dataset/train\GOOD\img_168.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_168.png
dataset/train\GOOD\img_169.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_169.png
dataset/train\GOOD\img_17.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_17.png
dataset/train\GOOD\img_170.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_170.png
dataset/train\GOOD\img_171.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_171.png
dataset/train\GOOD\img_172.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_172.png
dataset/train\GOOD\img_173.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_173.png
dataset/train\GOOD\img_174.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_174.png
dataset/train\GOOD\img_175.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_175.png
dataset/train\GOOD\img_176.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_176.png
dataset/train\GOOD\img_177.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_177.png
dataset/train\GOOD\img_178.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_178.png
dataset/train\GOOD\img_179.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_179.png
dataset/train\GOOD\img_18.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_18.png
dataset/train\GOOD\img_180.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_180.png
dataset/train\GOOD\img_181.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_181.png
dataset/train\GOOD\img_182.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_182.png
dataset/train\GOOD\img_183.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_183.png
dataset/train\GOOD\img_184.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_184.png
dataset/train\GOOD\img_185.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_185.png
dataset/train\GOOD\img_186.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_186.png
dataset/train\GOOD\img_187.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_187.png
dataset/train\GOOD\img_188.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_188.png
dataset/train\GOOD\img_189.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_189.png
dataset/train\GOOD\img_19.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_19.png
dataset/train\GOOD\img_190.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_190.png
dataset/train\GOOD\img_191.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_191.png
dataset/train\GOOD\img_192.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_192.png
dataset/train\GOOD\img_193.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_193.png
dataset/train\GOOD\img_194.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_194.png
dataset/train\GOOD\img_195.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_195.png
dataset/train\GOOD\img_196.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_196.png
dataset/train\GOOD\img_197.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_197.png
dataset/train\GOOD\img_198.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_198.png
dataset/train\GOOD\img_199.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_199.png
dataset/train\GOOD\img_2.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_2.png
dataset/train\GOOD\img_20.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_20.png
dataset/train\GOOD\img_200.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_200.png
dataset/train\GOOD\img_201.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_201.png
dataset/train\GOOD\img_202.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_202.png
dataset/train\GOOD\img_203.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_203.png
dataset/train\GOOD\img_204.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_204.png
dataset/train\GOOD\img_205.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_205.png
dataset/train\GOOD\img_206.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_206.png
dataset/train\GOOD\img_207.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_207.png
dataset/train\GOOD\img_208.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_208.png
dataset/train\GOOD\img_209.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_209.png
dataset/train\GOOD\img_21.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_21.png
dataset/train\GOOD\img_210.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_210.png
dataset/train\GOOD\img_211.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_211.png
dataset/train\GOOD\img_212.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_212.png
dataset/train\GOOD\img_213.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_213.png
dataset/train\GOOD\img_214.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_214.png
dataset/train\GOOD\img_215.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_215.png
dataset/train\GOOD\img_216.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_216.png
dataset/train\GOOD\img_217.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_217.png
dataset/train\GOOD\img_218.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_218.png
dataset/train\GOOD\img_219.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_219.png
dataset/train\GOOD\img_22.png,0,1.0,1.0000,gradcam_outputs\train\GOOD\img_22.png
